timestamp,Th_ENB1,Delay_ENB1,Loss_ENB1,UE_ENB1,RSRP_ENB1,SINR_ENB1,Load_ENB1,Th_ENB2,Delay_ENB2,Loss_ENB2,UE_ENB2,RSRP_ENB2,SINR_ENB2,Load_ENB2,Th_ENB3,Delay_ENB3,Loss_ENB3,UE_ENB3,RSRP_ENB3,SINR_ENB3,Load_ENB3,Th_ENB4,Delay_ENB4,Loss_ENB4,UE_ENB4,RSRP_ENB4,SINR_ENB4,Load_ENB4,Th_ENB5,Delay_ENB5,Loss_ENB5,UE_ENB5,RSRP_ENB5,SINR_ENB5,Load_ENB5,Th_ENB6,Delay_ENB6,Loss_ENB6,UE_ENB6,RSRP_ENB6,SINR_ENB6,Load_ENB6
374,150.523,25.1156,0.00543003,298.472,-90.1608,30,0.646772,160.364,27.0122,0.00708319,319.141,-87.9878,30,0.682075,155.244,25.9984,0.00579868,308.477,-92.0546,27.8586,0.617111,157.865,27.9674,0.0085443,330.356,-86.9702,30,0.704432,151.199,25.1419,0.00500031,291.529,-91.2882,26.0773,0.598617,156.476,26.9607,0.00657091,311.07,-89.2572,30,0.66551
375,149.959,25.0892,0.00489325,298.869,-89.8445,30,0.654227,159.752,27.0025,0.00736313,319.028,-87.8494,30,0.679281,154.807,26.0851,0.0064178,310.667,-92.0171,28.0838,0.62141,157.121,27.8383,0.00853792,329.827,-86.8045,30,0.698842,152.819,25.1348,0.00566505,289.067,-91.2298,25.8548,0.59607,155.585,27.0207,0.006564,308.545,-89.1914,30,0.671158
376,150.102,24.9002,0.00487112,298.387,-90.1641,30,0.654797,160.295,27.1667,0.00764274,318.133,-87.7019,30,0.681826,154.506,25.9568,0.00614593,309.746,-92.1497,27.9503,0.618415,158.919,28.1194,0.00895855,328.799,-86.8134,30,0.697105,151.732,25.1521,0.00513179,288.489,-91.0036,25.9329,0.600687,155.903,26.974,0.00661197,308.564,-88.8074,30,0.667347
377,149.227,24.8214,0.0051083,300.861,-90.0763,30,0.65213,160.871,26.8259,0.00719229,318.274,-87.7792,30,0.680746,154.167,25.9093,0.00579772,310.243,-92.1452,27.8719,0.622308,157.598,27.9809,0.00862767,331.21,-86.9607,30,0.699955,152.883,25.1567,0.00557646,291.736,-91.1061,25.9597,0.595455,156.178,27.0888,0.00727352,308.599,-89.0335,29.9031,0.671621
378,149.316,25.1617,0.00473063,299.166,-89.7895,29.9875,0.64524,159.989,26.8338,0.00798534,320.352,-88.1461,30,0.675769,155.6,26.1701,0.00637444,309.367,-92.1045,27.8605,0.621514,158.07,27.9837,0.00940763,328.672,-87.2942,30,0.697234,151.067,25.0011,0.00531409,288.722,-90.8499,25.9113,0.601876,155.699,27.0047,0.00743387,308.149,-88.9998,30,0.67088
379,149.554,24.9591,0.00518027,301.563,-90.2754,29.8715,0.648251,159.466,26.906,0.00722127,318.783,-88.2216,30,0.676442,154.409,25.8985,0.00643301,311.023,-91.8262,27.8814,0.623363,157.816,27.9051,0.00907575,331.289,-86.8328,30,0.704281,151.476,24.9695,0.00501463,291.517,-91.2073,26.1084,0.598294,155.736,26.8157,0.00682688,311.553,-89.2847,29.9719,0.665314
380,149.742,24.8691,0.00475222,301.51,-90.0384,29.9321,0.650893,159.284,26.9038,0.00754625,318.95,-87.8925,30,0.68272,155.896,25.8463,0.00583467,309.278,-92.2093,28.0931,0.622599,157.969,28.0151,0.00855954,330.222,-86.8252,30,0.697653,152.335,24.9446,0.00554487,289.95,-91.0713,26.0657,0.603839,155.01,27.1734,0.00701152,310.803,-88.7866,29.9901,0.67335
381,149.355,24.8637,0.00515747,301.481,-89.7645,30,0.650255,159.663,27.192,0.0073197,320.977,-87.9808,30,0.678935,155.93,26.0287,0.00643779,308.03,-91.9564,28.0652,0.622451,158.81,27.8018,0.00850033,329.889,-87.2824,30,0.697221,151.945,24.8245,0.00552205,289.52,-91.2732,25.9505,0.598914,156.98,26.8832,0.00704478,311.949,-88.8248,30,0.674683
382,149.979,25.0786,0.00461044,299.765,-89.8146,30,0.652027,160.492,26.9014,0.0078757,319.839,-88.1739,30,0.679178,155.501,26.0192,0.00588187,311.24,-91.9493,27.9672,0.616096,158.791,27.8142,0.00936319,329.44,-86.9164,30,0.696517,152.134,25.1058,0.00575758,290.103,-90.9252,26.0773,0.60341,156.524,26.9416,0.00749673,309.738,-89.2853,29.9588,0.666278
383,149.243,24.9126,0.00455338,300.754,-90.2556,29.911,0.645929,159.126,26.9071,0.0075719,321.859,-87.7747,30,0.676761,154.53,25.8306,0.00627847,308.279,-91.966,27.9244,0.617434,158.981,28.1027,0.00933694,330.288,-86.7774,30,0.704462,151.563,25.0381,0.00569013,289.572,-90.7722,26.1439,0.599938,155.781,26.9888,0.00735274,310.582,-89.2731,30,0.665173
384,150.557,24.9313,0.00497201,301.195,-90.2721,29.8976,0.64898,159.46,26.9352,0.00799817,321.302,-87.7697,30,0.678409,154.594,25.8936,0.00633012,310.718,-92.1583,27.9631,0.620067,158.056,28.1555,0.00888057,331.634,-87.0352,30,0.704303,152.815,24.8228,0.0052057,289.908,-91.0411,26.0423,0.604447,155.225,26.9807,0.00669241,311.576,-88.7213,29.9936,0.66604
385,150.571,25.0789,0.00485467,301.55,-89.7145,30,0.650657,159.595,27.0338,0.00743964,319.209,-88.2597,30,0.676979,155.084,26.0407,0.00610857,309.553,-92.0473,28.1003,0.619762,158.976,27.9758,0.00914958,328.201,-86.908,30,0.704425,152.995,24.9129,0.00557537,289.803,-90.9617,25.8972,0.603561,156.819,26.9799,0.00678043,308.563,-88.8897,29.9437,0.674095
386,150.342,25.0583,0.0050594,298.183,-89.7408,30,0.654941,160.075,27.084,0.00705621,320.527,-87.8412,30,0.682701,154.453,26.1902,0.00649518,308.302,-91.7381,27.9368,0.621893,157.676,28.1871,0.0086015,329.991,-87.0432,30,0.701455,151.262,25.0867,0.00598059,291.218,-90.784,25.9579,0.598249,156.034,26.8183,0.00744536,308.575,-88.7582,29.8751,0.673226
387,149.304,24.8153,0.00521949,299.121,-89.8713,30,0.646088,160.864,26.9809,0.00773445,320.004,-87.9374,30,0.677004,155.085,25.9761,0.00589011,310.69,-91.8857,27.8638,0.618387,157.824,27.8388,0.0087359,328.207,-86.7023,30,0.695875,151.04,25.0877,0.00543919,291.147,-90.7459,26.0298,0.596871,156.564,27.1823,0.00708023,310.728,-89.0975,29.9645,0.672347
388,150.856,25.0516,0.00528985,298.687,-90.1728,30,0.646766,160.27,26.9167,0.00779153,321.232,-88.0217,30,0.681468,155.986,26.049,0.00553577,308.069,-92.1078,27.9087,0.623131,158.69,27.9034,0.00882564,328.945,-86.755,30,0.701561,151.831,25.0524,0.00538586,289.359,-90.9193,26.0273,0.597935,155.299,26.9474,0.0069152,310.515,-88.7513,29.8609,0.667437
389,149.387,25.0009,0.0049297,300.916,-90.1546,30,0.653839,160.821,27.1835,0.00777326,321.624,-88.1593,30,0.675065,155.414,26.175,0.00568694,310.548,-91.8521,28.1283,0.621469,158.941,27.9379,0.00884993,330.172,-87.0699,30,0.702318,152.503,25.0988,0.00534502,290.089,-91.084,25.8548,0.600624,155.248,26.832,0.0072555,308.038,-88.7246,30,0.67483
390,149.116,25.0334,0.00484933,301.374,-90.0833,29.9281,0.653576,159.749,26.8067,0.00739029,320.618,-88.1474,30,0.675567,155.176,26.1025,0.00591331,309.681,-92.247,27.9106,0.616547,157.963,28.0117,0.00944894,328.293,-86.9401,30,0.700162,152.746,24.8822,0.00504077,290.689,-91.0929,25.8553,0.597514,155.619,27.0467,0.00667259,309.652,-89.0105,29.9878,0.674739
391,149.091,25.1804,0.00508194,301.183,-90.0418,29.9862,0.653793,160.792,26.8955,0.00719924,319.985,-87.7598,30,0.68152,155.416,26.1115,0.00606392,309.61,-91.7198,28.0334,0.622286,157.69,28.068,0.0087578,328.98,-86.8712,30,0.701833,151.539,25.0395,0.00544393,290.388,-91.1255,26.0646,0.603059,155.52,26.9202,0.00716115,310.782,-88.8775,30,0.668928
392,149.79,24.9019,0.00465683,300.77,-90.2441,30,0.653267,160.715,27.1627,0.0074086,321.387,-88.2052,30,0.682849,154.15,26.1954,0.0061748,311.014,-92.1525,28.0522,0.615432,158.676,27.8678,0.00919736,328.898,-87.2589,30,0.696693,152.459,24.895,0.00534247,290.27,-91.129,25.9634,0.603156,155.358,26.8329,0.00682836,309.698,-88.9744,29.9617,0.672899
393,149.079,24.9727,0.00488226,300.59,-89.7202,30,0.654869,159.604,26.8123,0.00716566,319.58,-88.1102,30,0.679327,154.676,25.849,0.00579612,311.546,-92.1188,28.0642,0.62112,157.854,27.8956,0.00886901,330.368,-87.0895,30,0.696165,152.76,24.9761,0.00562521,289.962,-90.7765,26.0141,0.599808,156.849,27.0879,0.00661155,308.711,-88.8277,30,0.670452
394,150.109,25.0528,0.00493912,300.721,-90.2349,30,0.652502,160.262,26.9265,0.00716096,319.637,-87.9031,30,0.678826,155.227,26.1255,0.00552628,309.802,-91.8449,28.0138,0.621515,158.033,28.1967,0.00855462,329.964,-87.2452,30,0.69883,151.311,25.1855,0.00594679,289.344,-90.9162,26.0101,0.603156,156.255,26.8001,0.00726317,310.987,-88.9942,30,0.674084
395,150.048,25.0432,0.00549652,299.195,-90.1052,29.9048,0.653959,160.489,26.8423,0.00798177,320.924,-87.7897,30,0.68005,155.397,26.0172,0.00616665,311.271,-92.0754,28.1046,0.616629,157.542,27.8173,0.00886443,329.52,-86.8168,30,0.699367,152.304,24.8211,0.00518027,290.508,-90.9152,26.0822,0.59903,156.445,27.0736,0.00746339,308.861,-88.969,30,0.674986
396,149.402,25.0093,0.00484619,300.104,-90.1607,29.8643,0.650726,159.672,26.8728,0.00732394,318.197,-87.7297,30,0.683148,154.846,26.1613,0.00598332,310.296,-92.0049,28.07,0.620667,157.543,27.8582,0.00910612,329.957,-87.2424,30,0.700148,152.654,24.8304,0.0053485,291.291,-90.9109,25.937,0.603453,155.987,26.9993,0.00747659,311.788,-89.0849,29.8922,0.668257
397,149.061,24.8083,0.00489552,301.764,-89.7772,30,0.650652,159.012,26.8862,0.00702477,321.018,-88.2126,30,0.681433,154.459,25.8631,0.00612762,311.603,-91.869,27.9546,0.620874,157.622,28.1997,0.00924884,330.458,-87.046,30,0.698416,151.058,24.958,0.00593048,290.505,-91.2496,26.1155,0.597689,155.488,26.9188,0.0070772,310.179,-89.0052,30,0.668165
398,150.564,24.8701,0.00528262,300.655,-89.8901,29.9945,0.65167,159.16,27.1406,0.00705555,318.595,-87.9539,30,0.675763,155.842,26.1894,0.00610595,309.925,-91.8552,27.9485,0.619933,158.832,28.1823,0.00942707,329.05,-87.1605,30,0.699413,151.628,24.9497,0.00562064,291.05,-90.8587,26.0943,0.595322,155.095,27.1158,0.00703308,310.313,-89.2684,29.9266,0.671384
399,150.718,25.1668,0.00500042,300.182,-89.8002,30,0.650169,160.81,27.116,0.00790907,318.873,-87.9854,30,0.676111,155.589,25.8732,0.00630812,310.448,-92.1841,27.992,0.621819,158.268,27.9709,0.00939937,330.077,-86.9965,30,0.704221,151.354,25.0113,0.00580357,288.862,-90.9836,25.9222,0.602597,156.129,27.1424,0.00739456,310.595,-88.8648,30,0.668844
400,150.296,25.1633,0.00491668,299.258,-90.0669,29.9806,0.645736,159.997,26.9977,0.00758844,319.451,-87.9321,30,0.684555,155.167,25.817,0.00646924,310.823,-92.0984,27.8941,0.616434,157.335,27.8182,0.00940215,330.163,-86.88,30,0.702915,152.765,25.1869,0.00543907,291.801,-90.866,25.8712,0.601818,156.373,27.1623,0.00687293,310.34,-89.2927,29.9496,0.665622
401,150.044,25.127,0.00470644,300.11,-90.1776,29.8862,0.65011,159.158,27.0349,0.00703134,318.427,-87.97,30,0.67529,155.147,26.1354,0.00622232,308.525,-91.9445,28.0517,0.615372,158.711,28.1625,0.00935045,331.299,-86.853,30,0.701786,152.613,25.065,0.00532773,289.504,-90.7618,25.8551,0.601988,156.91,27.0825,0.00749391,310.75,-89.2794,30,0.667846
402,149.892,24.9248,0.00476855,299.726,-90.0727,30,0.653132,159.594,26.8855,0.0076669,320.681,-87.7593,30,0.68353,155.042,26.0485,0.00559137,309.73,-92.1636,27.9263,0.620041,158.625,28.0975,0.009091,330.158,-87.0436,30,0.700602,151.508,24.892,0.00561135,290.091,-91.2954,26.099,0.602041,156.324,26.8275,0.00686206,311.742,-88.7824,29.9357,0.666571
403,149.898,24.9423,0.00518223,301.866,-90.0822,29.8687,0.653976,159.076,27.1811,0.00766458,321.767,-88.1802,30,0.679882,154.901,25.9326,0.00645766,311.29,-91.9031,27.8989,0.622343,158.454,27.97,0.00942479,328.668,-87.1396,30,0.702955,152.244,24.926,0.00516381,288.161,-91.2,25.986,0.597472,155.518,27.1502,0.00701514,310.917,-89.2786,29.9595,0.669792
404,149.373,24.8481,0.0053703,301.758,-90.2527,29.9547,0.654583,159.166,27.0575,0.00797222,321.913,-88.0173,30,0.677021,155.779,26.1647,0.00610788,311.065,-91.856,28.0485,0.623273,158.371,28.0136,0.00873696,330.976,-87.0159,30,0.703019,152.393,25.1749,0.00516544,290.597,-91.1535,26.1211,0.595995,156.312,27.1164,0.00685492,311.817,-88.7896,29.9384,0.665075
405,149.593,24.9125,0.00538996,301.868,-90.2577,29.9914,0.650483,159.186,26.951,0.00731708,320.144,-87.9033,30,0.676368,155.626,26.0714,0.00638907,309.797,-91.7637,28.1097,0.619384,157.762,28.1731,0.00921516,331.713,-86.8218,30,0.696159,151.583,25.1875,0.00531942,288.373,-90.8755,26.0702,0.597855,155.595,26.9876,0.00652179,311.157,-89.1097,30,0.673026
406,150.323,24.9299,0.00501632,299.779,-90.0967,30,0.649835,160.665,26.8421,0.00714102,321.909,-87.9473,30,0.680232,154.431,26.0875,0.00558478,310.293,-91.9575,28.1243,0.620262,157.274,28.0291,0.00859133,328.815,-87.2813,30,0.695845,151.939,25.1732,0.00571976,288.31,-91.1655,26.0521,0.603947,155.066,27.125,0.00706181,310.184,-88.7253,30,0.673501
407,149.708,25.0217,0.00511541,299.286,-89.9579,29.921,0.646434,159.748,27.0957,0.00791619,319.831,-87.9143,30,0.684045,155.137,26.1121,0.00629444,309.026,-91.9825,28.1381,0.615896,158.366,28.1849,0.00880058,331.446,-86.7398,30,0.697313,151.668,24.8143,0.00583145,291.398,-90.9204,25.9558,0.595768,156.506,27.0906,0.0074126,310.922,-88.8028,30,0.671307
408,149.854,25.1608,0.00515097,299.593,-90.2499,29.9372,0.650437,159.551,26.8885,0.00752739,318.679,-87.8198,30,0.680739,154.295,25.9298,0.00591009,311.233,-91.8379,27.9169,0.621162,157.487,28.1953,0.00945212,330.253,-86.8807,30,0.70221,152.4,25.1834,0.00559646,290.545,-90.7904,26.051,0.602329,155.468,26.9485,0.0066473,310.023,-89.0266,30,0.671112
409,150.573,24.9336,0.00533155,300.46,-89.8818,29.9383,0.650486,160.268,27.0356,0.00791519,321.593,-87.7174,30,0.684719,155.665,25.9083,0.00592744,308.954,-92.2975,27.9064,0.615041,158.44,27.9702,0.00881257,331.047,-86.8005,30,0.70142,151.923,24.9221,0.00522232,288.852,-91.0545,26.1475,0.595009,155.394,26.8754,0.00721712,309.41,-89.0256,29.8946,0.66905
410,149.206,25.0132,0.00459794,301.162,-89.96,30,0.649185,159.763,26.8393,0.00752386,320.058,-88.0191,30,0.683325,155.502,25.8575,0.00612206,308.321,-91.8832,27.9646,0.616325,158.724,28.0456,0.00885472,328.123,-86.9776,30,0.700964,152.943,24.8546,0.00556831,291.193,-90.9847,25.8773,0.600829,156.223,27.0915,0.00726121,311.083,-88.9019,29.9147,0.669042
411,150.552,25.1814,0.00457895,300.142,-90.1125,29.9176,0.650058,160.212,26.8039,0.00778021,321.28,-87.7207,30,0.680946,154.853,25.9339,0.00606563,311.13,-92.2862,28.1408,0.623099,158.502,28.1042,0.00888906,331.006,-87.0679,30,0.696772,151.585,25.0205,0.00531921,289.697,-91.0045,26.1069,0.600232,155.725,26.8991,0.00690868,310.063,-88.8523,29.8863,0.667216
412,149.759,24.9442,0.00489175,301.174,-90.1055,30,0.651239,159.464,27.0875,0.00754711,319.787,-87.8141,30,0.683832,155.122,26.0437,0.00637506,311.27,-91.9391,28.076,0.619333,158.095,27.8248,0.00858986,331.318,-87.2642,30,0.702958,151.002,24.913,0.00558404,290.382,-90.8337,26.0018,0.600094,156.451,26.9994,0.00710849,311.591,-89.0591,29.9655,0.665035
413,150.227,24.8119,0.00500415,301.217,-89.97,29.9309,0.652862,159.539,27.0932,0.00761026,318.68,-87.7569,30,0.684896,154.015,25.9054,0.00569986,308.056,-91.8606,28.058,0.622924,157.513,27.9777,0.00915911,329.759,-86.8816,30,0.696146,152.562,25.0883,0.00565583,288.62,-91.1392,25.968,0.597799,155.456,27.1221,0.00713823,310.262,-89.1644,30,0.666912
414,150.59,25.1867,0.00522709,301.971,-89.9094,29.9152,0.647038,159.649,26.8029,0.0076817,319.075,-87.8109,30,0.6798,155.931,25.8969,0.00622125,311.02,-92.1674,28.0003,0.618502,158.544,28.049,0.00897598,331.117,-87.1589,30,0.703654,152.757,25.1135,0.00540801,291.927,-91.0722,26.0416,0.596611,156.961,27.0816,0.00725338,308.263,-88.8419,30,0.671718
415,149.584,24.9959,0.00461043,299.886,-90.1537,29.9547,0.646626,159.46,26.8306,0.0079199,320.122,-88.062,30,0.681283,155.844,25.8715,0.00579555,311.903,-92.0773,27.8568,0.616476,157.053,28.196,0.00877887,331.694,-86.7025,30,0.695332,151.163,24.9926,0.00540617,290.425,-91.0367,26.1302,0.600347,156.387,27.1586,0.00664687,308.919,-89.2356,29.8919,0.670126
416,149.642,24.9693,0.00548249,298.627,-89.9755,29.8797,0.648185,160.055,27.1787,0.00739123,318.26,-88.0671,30,0.6773,155.236,25.827,0.00596472,310.438,-92.0469,27.8557,0.624855,157.734,28.1114,0.00882565,329.9,-87.0669,30,0.695219,151.72,25.1558,0.00569039,288.582,-90.9453,26.1177,0.602,155.297,27.1471,0.00680154,309.816,-88.9843,30,0.674316
417,150.859,24.8032,0.00542189,298.218,-90.1405,30,0.649799,160.209,26.9918,0.00793438,318.962,-88.1356,30,0.675767,155.219,26.0727,0.00600554,310.777,-92.1963,28.1058,0.6164,157.802,27.8301,0.00904521,330.679,-86.7353,30,0.700411,152.865,24.9914,0.00556121,290.384,-91.054,26.1015,0.596852,156.11,27.0889,0.00740398,311.536,-88.9948,30,0.668942
418,149.936,25.1625,0.0054307,301.582,-90.217,30,0.654484,159.722,27.0075,0.0077791,320.248,-87.7039,30,0.682139,155.585,25.9976,0.00635698,310.185,-92.053,27.8823,0.618934,158.468,28.1685,0.00875168,329.421,-87.2076,30,0.704602,152.282,25.0468,0.00555349,288.354,-90.8623,26.0306,0.601615,156.798,27.1136,0.00728092,311.709,-88.706,30,0.666089
419,149.918,25.115,0.00452773,298.228,-90.2597,30,0.650012,159.738,26.8422,0.00773224,319.284,-88.1408,30,0.68059,154.725,26.0566,0.00577122,311.179,-92.1624,27.8977,0.622824,158.416,27.8731,0.00861625,331.354,-86.834,30,0.701582,151.248,25.0028,0.00501873,289.566,-91.2551,25.9925,0.599217,155.889,26.8181,0.00686162,311.026,-89.0787,30,0.668695
420,149.846,25.0256,0.00545068,298.435,-90.2803,30,0.654491,160.979,26.9937,0.00746808,320.58,-87.9666,30,0.68374,155.493,25.9988,0.00596186,310.558,-92.0266,27.9873,0.615163,157.348,27.9954,0.00932265,329.115,-86.9864,30,0.696048,152.917,25.1419,0.00507849,290.879,-91.0915,26.1485,0.598024,155.477,27.0272,0.00733513,308.77,-88.8744,29.8684,0.674189
421,149.162,25.1657,0.00499081,299.792,-89.716,30,0.651502,159.254,27.0025,0.00752916,320.058,-87.9583,30,0.682112,155.425,25.8462,0.00607024,310.273,-91.8905,27.8756,0.621265,157.562,28.0028,0.00927332,330.823,-87.2287,30,0.704691,151.314,25.1412,0.00570255,291.096,-91.1308,25.9364,0.60406,155.72,26.8252,0.0071006,308.499,-88.822,30,0.673747
422,150.57,24.8448,0.00488107,301.098,-90.0496,30,0.652357,159.031,27.152,0.0071008,318.562,-87.8593,30,0.680363,154.578,25.9405,0.00584289,309.307,-92.1543,28.0327,0.624004,157.614,27.8747,0.00933858,330.967,-86.7415,30,0.696443,152.083,25.0458,0.00548017,290.396,-91.1918,25.9939,0.601581,155.865,27.0718,0.00695119,309.334,-89.1178,29.9733,0.665231
423,150.337,25.138,0.00485463,298.184,-89.7079,29.9291,0.646266,159.74,27.0954,0.00729392,320.299,-88.0507,30,0.678303,155.45,26.0448,0.00561978,308.653,-91.9156,28.094,0.618495,158.191,27.8683,0.00881138,328.081,-86.839,30,0.703161,152.417,25.1315,0.00528566,288.74,-90.7169,26.0652,0.60334,155.026,26.9418,0.00724282,308.312,-88.9596,29.9787,0.665176
424,149.472,24.9139,0.00461186,300.526,-90.1546,29.9333,0.653982,159.934,26.9569,0.00772387,321.638,-88.285,30,0.681108,154.637,26.109,0.00647148,311.774,-92.1404,27.9179,0.624575,157.917,27.8833,0.009207,329.138,-87.1397,30,0.696625,151.129,24.9077,0.00560695,288.492,-91.017,26.0382,0.603487,155.46,27.1269,0.00673491,310.707,-89.0416,29.8844,0.672143
425,149.436,24.8706,0.00485832,300.613,-90.1596,29.9051,0.6451,159.943,26.9715,0.00723387,318.215,-88.0424,30,0.682153,155.722,25.8038,0.00646642,309.366,-91.7058,27.9258,0.619715,157.708,27.9423,0.00934228,330.986,-86.7047,30,0.699633,151.18,25.1986,0.00555153,290.802,-91.056,26.0143,0.604426,155.333,26.9169,0.00665206,311.169,-89.2628,29.8745,0.667985
426,150.028,24.9625,0.00454482,301.83,-89.7283,29.9338,0.652315,160.157,26.895,0.00726217,319.965,-88.0485,30,0.683075,154.963,26.0619,0.00568927,310.134,-92.1092,28.0079,0.622808,158.538,27.9417,0.00919428,331.765,-86.9246,30,0.701797,151.21,25.1488,0.00551666,289.541,-91.2658,25.9642,0.604032,155.042,26.9899,0.00743116,309.579,-89.0431,30,0.669629
427,149.337,24.8074,0.00510981,301.683,-90.2362,29.9133,0.648702,160.617,26.9077,0.00788205,318.22,-87.7354,30,0.681588,154.735,26.1128,0.00566657,308.196,-92.0627,28.1061,0.622549,158.034,28.0289,0.00862989,331.363,-86.8278,30,0.699662,152.929,25.1516,0.00564443,289.487,-90.9292,26.0226,0.598942,155.613,26.9628,0.00707391,309.713,-89.1419,30,0.670315
428,149.135,24.9473,0.00538491,301.021,-90.1061,30,0.645766,160.922,26.8983,0.00700909,319.735,-88.0846,30,0.682968,155.685,25.9605,0.00592985,308.593,-92.2715,28.0424,0.615644,158.468,28.0156,0.00869858,330.158,-87.1902,30,0.702996,151.924,24.8595,0.00572383,288.747,-90.8569,25.9938,0.599537,156.703,27.0834,0.00653291,309.185,-88.7774,29.8555,0.670453
429,150.456,25.0487,0.00526053,300.903,-89.8848,30,0.651457,159.805,26.9888,0.00771672,321.505,-88.1367,30,0.684307,155.157,25.8716,0.0061637,311.963,-91.8059,28.0737,0.61708,158.752,28.0103,0.00938929,329.319,-87.2628,30,0.697698,152.43,25.1828,0.00569097,291.548,-91.0282,26.0815,0.60343,156.422,27.0031,0.00712587,310.802,-89.1481,30,0.674503
430,149.93,25.0804,0.00523703,300.649,-89.9717,30,0.649489,159.122,27.1378,0.00767398,321.397,-88.2169,30,0.684344,154.295,26.1239,0.00632321,310.835,-92.2212,28.0502,0.623891,157.851,27.9654,0.00894286,328.329,-86.7648,30,0.704979,152.17,25.1005,0.00520267,290.67,-90.9102,26.1204,0.603308,156.877,27.1475,0.00736869,308.255,-88.7924,30,0.668804
431,149.113,25.0711,0.0048282,299.871,-89.891,30,0.653254,159.901,26.9551,0.00723978,319.49,-88.2334,30,0.680739,154.256,25.9411,0.00604704,310.132,-92.2787,28.1353,0.617754,157.032,27.8306,0.00908019,328.551,-87.275,30,0.701228,151.224,24.9253,0.00541776,288.638,-90.9964,25.8756,0.595465,156.04,26.8992,0.00659537,309.696,-88.7509,30,0.673156
432,150.744,25.1891,0.00526325,300.434,-90.0807,29.9045,0.651867,160.99,26.9869,0.00772368,319.98,-88.0408,30,0.680046,154.734,26.0995,0.00637427,311.532,-92.1634,28.1188,0.618416,157.619,28.0907,0.0088047,328.212,-87.0758,30,0.69827,152.259,25.064,0.00573374,291.589,-91.0405,25.8999,0.598189,155.864,27.0856,0.00651312,309.263,-88.8321,30,0.672317
433,150.624,25.1133,0.00518218,299.759,-89.7098,30,0.647028,159.586,27.0774,0.00792474,318.715,-88.2506,30,0.684153,154.553,25.9509,0.00616019,309.32,-91.7737,27.8823,0.61538,157.417,27.9144,0.00861293,328.263,-86.8466,30,0.704139,151.736,25.0682,0.0052254,288.961,-90.9552,26.0182,0.602687,156.516,27.0683,0.00694913,311.563,-88.9265,30,0.673194
434,149.089,24.9282,0.00507188,300.886,-89.9698,30,0.647827,159.368,26.8216,0.00757331,320.754,-88.1043,30,0.675522,154.199,26.0807,0.00586807,310.685,-91.801,28.1058,0.616722,157.973,28.0936,0.00927398,331.139,-87.1631,30,0.7009,152.482,24.9277,0.00510471,290.867,-91.1202,25.8999,0.596477,155.63,27.0371,0.0068584,308.083,-89.2419,29.9372,0.671597
435,149.197,25.0243,0.00461989,298.846,-90.1967,29.8702,0.651713,159.927,27.1324,0.00709889,318.579,-88.1161,30,0.678058,154.817,25.9206,0.00558022,311.758,-91.9709,28.0863,0.621584,158.029,27.8359,0.00914273,328.621,-87.0514,30,0.702822,152.37,25.0686,0.00514904,289.385,-91.2743,26.0658,0.604526,155.528,26.8351,0.00697557,311.427,-88.9688,29.864,0.674743
